,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
48010,48011,B004SRH2B6,A2TWQ2YCT68FSP,"Charles Davis ""guitarmann""",0,0,4,1319328000,Love It!,"I love this water.  It does not taste good unless it is very, very cold, but when it is cold, especially if slushy, it's fantastic!  I don't care for other brands of coconut water, or the ones in the cardboard package, but I really like the bottles!"
48011,48012,B004SRH2B6,ARRNOA2H9V4ZZ,J. Hale,0,0,5,1319241600,Very tasty,"I took a few sips of this stuff, and couldn't help but wonder what all the 5* reviews were for. To me, the taste kind of reminds me of those chocolatey breakfast shakes.<br /><br />However, by the end of the bottle my opinion was completely changed. It has a very good, sweet chocolate taste. Even better, this stuff is killer for hangovers. I was walking around with a headache and general malaise all day - picked up one of these, drank it, and within an hour or two my headache and general unease was completely gone. I'm sold on this product."
48012,48013,B004SRH2B6,ARRNOA2H9V4ZZ,J. Hale,0,0,1,1319241600,Really quite awful,"I purchased several of these the other day after all of the hype I've heard surrounding them.<br /><br />Long story short, they taste awful. I can't quite place the taste, but it just reminds me of something that's very stale and expired tasting. Very unpleasant, to the point where I threw out the bottle after a few sips."
48013,48014,B004SRH2B6,A2S78HC3GA9W8M,Scott,0,0,5,1319155200,My favorite flavor...,"I've had a lot of different kinds of cococnut water and this is by far the most palatable flavor for me. It is not too sweet or sugary tasting like some brands. This has a nice chocolate flavor that goes perfect with the coconut. There's also no aftertaste, it goes down clean. Excellent beverage for rehydrating, especially when you let it get real cold. This is better for you than drinking gatorade. I like to put mine in the freezer before I exercise and take it out just before it starts to freeze or right after i finish exercising. Very refreshing and gets rid of my sweet tooth!"
48014,48015,B004SRH2B6,A1RYLIR0OD5JBV,"redtulip ""from California""",0,0,1,1318896000,awful after taste,I have eight of these bottles sitting in my cupbard and unfortunately I cannot get myself to drink them. Awful after taste in the plastic bottle. Will not buy this product again. The boxed version tastes much better.
48015,48016,B004SRH2B6,A2RGMJ0DUXOLGZ,Jondy,0,0,5,1318550400,I Love This Stuff,I think this is one of the best brands of the best juice you can buy. I have had a couple of lids come off but have not expierenced any leaking. Please bring them back.
48016,48017,B004SRH2B6,A3P7G735QI1ZFC,putzy32,0,0,5,1318464000,Good batch,"Starting off- I hate the taste of coconut water. I like coconuts, coconut milk and things that are flavored with coconut, but the water is aweful! I have been only drinking the chocoloate coconut water (which is mixed w/a little coconut cream), but at 110 calories and sugars added I decided that I need to expand my horizons. I did hesitate b/c I read many of the reviews and some people received bad batches (if I were this person, I would have definately contacted the company)- however my batch was good! And while this doesn't taste like the chocolate coconut water (which tastes like slightly watery chocolate milk), this is pretty decent and I will continue my subscription."
48017,48018,B004SRH2B6,A2MBSC4S2PJNRD,&#34;adam Smith&#34;,0,0,3,1318204800,"OK, but Check the Pricing","Dr. Oz recommended this brand of coconut water.  I bought a bottle at Target.  They charged me $2, which is less than the Amazon price."
48018,48019,B004SRH2B6,A3P7G735QI1ZFC,putzy32,0,0,5,1318204800,Delish,"Love chocolate coconut water (even though I hate the taste of plain coconut water.) This is great for the day after too much wine, when you have a cold or any other time that you need some serious hydration."
48019,48020,B004SRH2B6,A18QMB1IF23D8R,Sia,0,0,4,1318032000,Very different taste,"I ordered this looking at one show on TV which said this product has lot more vitamins and minerals as compared to other brands. I drink a lot of coconut water after exercising. When I tasted it for the first time, the taste of zico was weird; it tastes like plastic mixed with coconut water- but it does not actually have any plastic. It is just that the coconut water has a different taste. It is not sweet and tastes very bland. But after trying out 12 bottles, I found my older brand to be very sweet. My husband likes Zico better so I guess I am going to alternate the subscription between Zico and the other brand."
48020,48021,B004SRH2B6,A3T6H26ZAFVS9R,BWAS,0,0,2,1317945600,ZICO WATER IS GOOD BUT NOT IN A PLASTIC CONTAINER!,"I love drinking Zico's coconut water.  In camparison to all others, I find ZICO's is the closest to fresh coconut water speaking from experience as I'm from an Island which frequently have coconut water as a beverage.  HOWEVER, their packaging certainly makes a difference DO NOT purchase ZICO's coconut water packaged in a plastic bottle as that's the taste you'll experience ""PLASTIC"".  ZICO's carton packing is much, much better!!!  ENJOY"
48021,48022,B004SRH2B6,A21R00YQ2B8SGL,wcmom,0,0,5,1317945600,great for cross country,My son's cross country coach recommends coconut water for the boys because it has lots of potassium in it.  Mango is the favorite flavor at our house
48022,48023,B004SRH2B6,A1HTWJDB0GIYON,John Fed,0,0,5,1317772800,Price,the price is not bad on amazon..BUT it is cheeper at Trader joe's if there one near you. it's just $2.00 / bottle
48023,48024,B004SRH2B6,A292YT4QTXHWEE,B. McMahon,0,0,2,1317686400,Yuck,I didn't like this brand of coconut water it has a strange after taste.  There are other brands out there that are a lot better.
48024,48025,B004SRH2B6,A1TNL89FT6P4QW,Justin Miller,0,0,5,1317686400,Deliciously Addictive,"I seriously love this drink.  When I was a kid, I remember when my father would buy a coconut; we'd open it and drink the water inside.  There was never very much but it was delicious.  We bought a coconut maybe once a year.  Now it's readily available all over New York City.  I have tried all of the flavors and in my opinion the Mango is by far my favorite.  It is a wonderful balance between staying true to a real coconut water flavor and taste with a compliment of Mango flavor.  I am a huge fan.  I feel a burst of energy every time I drink it and it tastes so great.  When I have it in stock at home, I drink more of it than tap water."
48025,48026,B004SRH2B6,A33YAB9AI534A0,"U. Joshi ""savyshopper""",0,0,1,1317513600,Zico deserves ZERO STARs,"I don't know where to start. I feel like cheated. This product is described as ""Pure Premium Coconut Water"" but it tastes more like little bit of coconut oil mixed with water and served in a cheap plastic container. This product does not at all taste like coconut water. When you take a sip the first thing it reminds you of is ""Plastic"".<br /><br />I have tried many brands of coconut water and this by far is the WORST. I have grown up drinking coconut water fresh from the shell. So I know the real taste. See my  review for ""Vita Coco"".<br /><br />I had seen all the recent negative reviews. But they all suggested that there was a problem with one particular batch. I also noticed that Amazon had stopped selling this to investigate the problems reported in recent bad reviews. So when this product again came up for sell I trusted that Amazon has addressed the issue. I was always attracted to the packaging and wanted to try this for some time. Plus there was 15% off coupon. So I went ahead and ordered a case. Big Mistake!!<br /><br />Amazon does not accept returns for this product. So only thing I can do is ""vent it out"" through this review. This is my first negative review and I believe Zico absolutely deserve NO STARS. I am giving one star because Amazon does not allow zero stars.<br /><br />BTW, the case I received has expiry date of Dec 2011. I want to see reviews from other shoppers who have bought this along with me."
48026,48027,B004SRH2B6,A13RF7W3A98FS0,utah2008,0,0,5,1317427200,great tasting,"zico probably has the best taste of the coconut water brands I've tried.  This passion fruit flavor is great, refreshing & not too sweet.  I'm not a fan of the unflavored kinds.  I've tried zico's mango but prefer the passion fruit over it."
48027,48028,B004SRH2B6,A3C5Z05IKSSFB9,"M. Magpoc ""maliasuperstar""",0,0,5,1317254400,Satisfies my sweet tooth!,"I LOVE Coconut Water so when they came out with Chocolate Flavored Coconut Water, I was excited!<br />This tastes to me a lot like nonfat chocolate milk but you get the added benefits of Coconut Water.<br />I've been trying to lose a couple of extra pounds and whenever I get the urge for a late night snack or my sweet tooth sneaks up on me, I drink my Chocolate Coconut Water and it ALWAYS satisfies my craving for sweets!<br />What a lifesaver!"
48028,48029,B004SRH2B6,AVE06QW42NLGU,EJ,0,0,5,1317254400,Tastes Like Chocolate Milk! (somewhat),"I've never been a big ""health nut"" and but when a ""health nut"" friend of mine had me try a Zico coconut water drink (plain) I was under the continued opinion that stuff that's ""healthy"" for us isn't healthy for the tongue (i.e. taste).  It wasn't until I was at the local supermarket and tried the Zico Chocolate Coconut Water and fell in love with my first ""health drink"".<br /><br />I would strongly recommend that you try this great drink before supplies run out!  It's a very popular drink and according to the agriculture website coconuts are becoming harder to get because of the broadened use of coconut water and milk.  So as I said TRY it before they run out."
48029,48030,B004SRH2B6,AO37Y5D5MJQ22,M. Yozzo,0,0,4,1317168000,Chocococo,"I love coconut water... and I love chocolate and putting them together only seemed like a match made in heaven. The first time I tried it I became hooked but once you are 1/2 - 3/4 of the way through the 12pk I felt like I may have had enough of it and wanted just plain coconut water. I definitely like the chocolate flavor but it is more of ""I need to be in the mood"" type of thing rather than being able to drink it daily like I can with plain."
